Geneid,<2C (LG1),G1,S,G2M,>4C (GG2M),desc,class,selected
Tb927.10.9570,1137.471655328798,673.1859410430839,619.3310657596372,589.5691609977324,816.3265306122448,paraflagellar rod component  putative,<2C (LG1),0
Tb927.10.9675,28.12939521800281,438.8185654008439,271.44866385372717,172.99578059071732,496.4838255977497,hypothetical protein,>4C (GG2M),0
Tb927.10.9690,937.8835503667116,860.7992815446788,619.6677144140099,635.0845681784164,482.1134560694507,predicted C2 domain protein,<2C (LG1),0
Tb927.10.9700,299.2716839549768,477.15736040609136,287.574486868241,292.6506290002207,966.6740233943942,Flagellum attachment zone protein 22,>4C (GG2M),0
Tb927.10.9710,0.0,766.6666666666667,370.83333333333337,502.08333333333337,1652.0833333333335,hypothetical protein,>4C (GG2M),0
Tb927.10.9720,3127.599243856333,1205.5765595463138,707.9395085066162,699.4328922495274,454.1587901701323,RNA-editing-associated protein 1,<2C (LG1),0
Tb927.10.9730,0.6565988181221274,189.75705843729486,152.33092580433356,112.27839789888378,13.788575180564676,hypothetical protein  conserved,G1,0
Tb927.10.9740,83.96946564885495,265.13994910941483,164.37659033078882,168.95674300254453,49.87277353689568,Regulatory particle triple-A ATPase subunit 6,G1,0
Tb927.10.9750,325.87630099294176,441.5599952147386,295.6095226701758,235.0759660246441,187.2233520756071,ubiquitin-protein ligase  putative,G1,0
Tb927.10.9760,779.750164365549,542.4063116370809,412.8862590401053,250.49309664694283,71.00591715976331,alternative oxidase,<2C (LG1),0
Tb927.10.9680,220.09864364981502,1241.0604192355115,1016.6461159062883,909.371146732429,868.0641183723798,SET domain containing protein  putative,G1,0
Tb927.10.9560,0.0,74.28571428571428,15.238095238095234,47.61904761904761,12.38095238095238,oxidoreductase  putative,G1,0
Tb927.10.9550,958.7458745874588,295.37953795379536,194.71947194719473,166.66666666666666,209.57095709570962,hypothetical protein,<2C (LG1),0
Tb927.10.9530,1.891948707168384,297.45638007147363,172.16733235232292,162.49737229346232,122.55623291990752,hypothetical protein,G1,0
Tb10.NT.103,0.0,168.11891337775498,134.80266529984624,105.07432086109688,126.60174269605331,Noncoding RNA  putative,G1,0
Tb927.10.9330,1413.2606721162579,558.58310626703,371.480472297911,390.55404178019984,203.905540417802,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.9340,12.057877813504824,122.18649517684887,60.28938906752412,56.27009646302251,28.135048231511256,hypothetical protein,G1,0
Tb927.10.9360,261.53114598193054,982.4060865430336,712.3157394198762,559.6766524013314,479.7907750832143,L-2-hydroxyglutarate dehydrogenase  mitochondrial  putative,G1,0
Tb927.10.9370,3630.9859154929577,1499.530516431925,1037.5586854460091,1003.755868544601,424.41314553990617,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.9380,2798.9690721649486,1641.7525773195878,1400.5154639175257,1419.5876288659797,1042.7835051546392,SEP domain/UBX domain containing protein  putative,<2C (LG1),0
Tb927.10.9390,1590.9494232475597,1103.815439219166,791.4818101153505,600.7098491570541,720.4968944099379,Macrocin-O-methyltransferase (TylF)  putative,<2C (LG1),0
Tb927.10.9400,1113.1313131313134,822.2222222222223,1018.1818181818182,1120.2020202020203,1123.2323232323233,splicing factor 1,>4C (GG2M),0
Tb927.10.9410,0.7012622720897616,96.77419354838709,125.52594670406731,79.94389901823283,125.52594670406731,Selenophosphate synthetase 2,S,0
Tb927.10.9420,155.30527563722583,583.8767042086544,464.1375222288085,390.0414937759336,234.14344991108482,mitochondrial chaperone BCS1  putative,G1,0
Tb927.10.9440,183.77435300959579,464.0883977900552,357.95289328293114,248.03722012212853,252.9805175923233,NADH dehydrogenase,G1,0
Tb927.10.9445,0.0,73.23943661971832,56.338028169014095,50.70422535211269,0.0,hypothetical protein,G1,0
Tb927.10.9450,0.0,89.6700143472023,43.041606886657114,55.95408895265424,167.1449067431851,invariant surface glycoprotein  putative,>4C (GG2M),0
Tb927.10.9465,0.0,106.14070760471735,58.15372102480682,74.4204961366409,25.620170801138677,hypothetical protein,G1,0
Tb927.10.9470,342.687074829932,534.0136054421769,396.2585034013605,319.72789115646265,306.12244897959187,expression site-associated gene 3 (ESAG3) protein  putative,G1,0
Tb927.10.9480,346.93877551020415,679.421768707483,561.2244897959183,447.27891156462584,622.4489795918367,expression site-associated gene 3 (ESAG3) protein  putative,G1,0
Tb927.10.9490,2.481389578163772,138.1306865177833,166.2531017369727,131.5136476426799,117.4524400330852,expression site-associated gene 3 (ESAG3)-like protein,S,0
Tb927.10.9500,26.69902912621359,381.06796116504853,286.40776699029135,301.77993527508085,145.63106796116506,expression site-associated gene 3 (ESAG3) protein  putative,G1,0
Tb927.10.9510,288.64353312302836,664.0378548895899,449.5268138801262,362.7760252365931,389.58990536277605,hypothetical protein,G1,0
Tb927.10.8900,696.8272620446534,335.48766157461813,218.86016451233846,201.52761457109284,255.8754406580494,choline/ethanolamine phosphotransferase (CEPT),<2C (LG1),0
Tb927.10.8890,669.5787831513261,351.9500780031201,279.87519500780036,292.3556942277691,298.2839313572543,kinetoplast DNA-associated protein  putative,<2C (LG1),0
Tb927.10.8880,262.0179609086107,423.13787638668776,335.4463814051769,342.8420496566297,282.0919175911252,RNA interference factor 4,G1,0
Tb927.10.8870,67.83369803063458,537.199124726477,397.1553610503282,394.9671772428884,653.1728665207877,Myosin-like coiled-coil protein  putative,>4C (GG2M),0
Tb927.10.8220,12.390670553935859,809.7667638483963,505.1020408163265,294.4606413994169,314.13994169096213,hypothetical protein  conserved,G1,0
Tb927.10.8230,335.2723426758329,408.24960338445277,310.94658910629295,256.4780539397144,209.4130089899524,protein disulfide isomerase 2,G1,0
Tb927.10.8240,592.6849542809642,1344.9709060681628,1142.14463840399,1536.9908561928512,4598.503740648379,hypothetical protein  conserved,>4C (GG2M),0
Tb927.10.8250,1731.4356435643565,915.8415841584157,701.7326732673268,568.0693069306931,376.2376237623762,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.8260,0.0,130.49267643142477,87.88282290279629,78.56191744340879,98.5352862849534,hypothetical protein  conserved,G1,0
Tb927.10.8275,29.661016949152547,415.2542372881357,250.0,347.4576271186441,72.03389830508475,hypothetical protein  conserved,G1,0
Tb927.10.8280,300.82987551867217,1524.896265560166,755.1867219917012,771.7842323651453,865.1452282157678,U1A small nuclear ribonucleoprotein,G1,0
Tb927.10.8290,7.682458386683738,161.33162612035852,60.60606060606061,56.76483141271874,35.424669227486135,eukaryotic translation initiation factor 3 subunit c,G1,0
Tb927.10.8210,813.8087153367288,738.5398981324279,554.0464063384268,439.1624221844935,426.1460101867572,KREPA2,<2C (LG1),0
Tb927.10.8295,14.814814814814813,382.71604938271605,259.25925925925924,390.1234567901234,34.5679012345679,hypothetical protein  conserved,G2M,0
Tb927.10.8310,784.9686847599165,579.3319415448852,253.65344467640918,337.16075156576204,488.517745302714,histone acetyltransferase,<2C (LG1),0
Tb927.10.8320,2061.1979166666665,1187.5,846.3541666666665,714.84375,554.6875,cytochrome oxidase subunit IX  putative,<2C (LG1),0
Tb927.10.8330,44.699872286079184,17.879948914431672,113.66538952745847,126.4367816091954,224.77650063856962,S. cerevisiae PSP1 homologue  putative,>4C (GG2M),0
Tb927.10.8340,1.6750418760469012,1254.606365159129,745.3936348408711,752.0938023450586,778.8944723618091,hypothetical protein,G1,0
Tb927.10.8350,620.6278026905829,358.4454409566517,263.3781763826607,246.93572496263081,164.7234678624813,hypothetical protein,<2C (LG1),0
Tb927.10.8360,758.0645161290323,540.0,409.6774193548387,439.3548387096774,265.1612903225806,Poly(A)-specific ribonuclease PARN-2,<2C (LG1),0
Tb927.10.8370,1809.2105263157896,929.2763157894738,787.828947368421,620.0657894736843,263.15789473684214,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.8375,1194.4444444444443,2613.6363636363635,2050.5050505050503,2401.5151515151515,1272.7272727272727,hypothetical protein,G1,0
Tb927.10.8300,172.60787992495307,1065.6660412757974,594.7467166979362,602.2514071294559,675.422138836773,U1A small nuclear ribonucleoprotein,G1,0
Tb927.10.8200,1526.5392781316352,1073.2484076433122,1046.7091295116772,653.927813163482,678.343949044586,Ribosomal protein L1p/L10e family  putative,<2C (LG1),0
Tb10.NT.91,0.0,489.75409836065575,409.8360655737705,518.4426229508197,104.50819672131149,Noncoding RNA  putative,G2M,0
Tb927.10.8180,342.9040196882691,404.4298605414274,360.1312551271534,257.86163522012583,312.0043751709051,hypothetical protein  conserved,G1,0
Tb927.10.8000,0.6048387096774194,196.16935483870967,162.2983870967742,164.91935483870967,463.508064516129,hypothetical protein  conserved,>4C (GG2M),0
Tb927.10.8010,157.39484396200814,165.53595658073272,150.61058344640438,143.82632293080056,210.3120759837178,hypothetical protein  conserved,>4C (GG2M),0
Tb927.10.8020,694.9917898193761,892.0361247947454,722.9064039408867,500.0,704.0229885057471,prolyl endopeptidase,G1,0
Tb927.10.8030,309.16030534351137,274.80916030534354,250.6361323155216,160.30534351145042,176.8447837150127,Mitochondrial ATP synthase subunit 5,<2C (LG1),0
Tb927.10.8040,181.4246359700905,556.8673750491932,497.44195198740647,337.26879181424636,673.7504919323103,beta adaptin  putative,>4C (GG2M),0
Tb927.10.8050,319.78798586572435,587.9858657243816,425.7950530035336,375.97173144876325,404.94699646643113,TFIIF-stimulated CTD phosphatase  putative,G1,0
Tb927.10.8060,2729.11227154047,636.4229765013055,796.3446475195822,592.0365535248043,255.22193211488252,SET domain containing protein  putative,<2C (LG1),0
Tb927.10.8070,565.9722222222222,1580.4398148148148,1067.7083333333333,899.3055555555555,631.3657407407408,ATPase  putative,G1,0
Tb927.10.8080,70.19756200084068,385.03572929802436,389.65952080706177,292.9802437999159,243.79991593106345,Uncharacterized conserved protein (DUF2042)  putative,S,0
Tb927.10.8090,83.89715832205685,416.7794316644114,334.23545331529095,312.5845737483085,125.84573748308527,hypothetical protein  conserved,G1,0
Tb927.10.8100,0.0,414.2480211081794,281.4423922603342,244.50307827616533,250.65963060686016,hypothetical protein  conserved,G1,0
Tb927.10.8110,1631.2499999999998,1175.892857142857,832.1428571428571,584.8214285714286,1047.3214285714284,Protein of unknown function (DUF2453)  putative,<2C (LG1),0
Tb927.10.8115,0.0,1071.111111111111,613.3333333333334,582.2222222222222,1124.4444444444443,hypothetical protein,>4C (GG2M),0
Tb927.10.8120,636.4678899082569,596.3302752293578,489.2966360856269,417.0489296636085,542.0489296636084,RNA ligase/AAA domain containing protein  putative,<2C (LG1),0
Tb927.10.8130,0.0,223.48178137651817,118.21862348178136,168.4210526315789,86.63967611336031,hypothetical protein  conserved,G1,0
Tb927.10.8140,0.0,513.1761442441053,262.13592233009706,104.0221914008322,128.9875173370319,EVE domain containing protein  putative,G1,0
Tb927.10.8150,752.3961661341851,472.04472843450475,501.59744408945687,397.76357827476033,348.24281150159743,Bromodomain factor 1,<2C (LG1),0
Tb927.10.8160,824.1758241758242,848.901098901099,436.8131868131868,456.043956043956,623.6263736263736,hypothetical protein  conserved,G1,0
Tb927.10.8170,66.71501087744744,134.15518491660626,156.3935218757554,105.39037950205463,155.91007976794782,Nucleoporin NUP144,S,0
Tb927.10.8380,3.1007751937984493,10.852713178294573,3.1007751937984493,9.30232558139535,13.953488372093025,hypothetical protein  conserved,>4C (GG2M),0
Tb927.10.9780,600.109859928591,680.3076078000548,493.545729195276,392.4745948915132,459.21450151057405,ATP-dependent DEAD/H RNA helicase  putative,G1,0
Tb927.10.8390,172.39835214042628,253.44796704280853,272.5237327601648,201.7732401934444,500.35823034211,Concanavalin A-like lectin/glucanases superfamily/SPRY domain/HECT-domain (ubiquitin-transferase)  putative,>4C (GG2M),0
Tb927.10.8410,1136.390708755211,484.81238832638473,405.59857057772484,334.12745681953544,297.7963073257892,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.8640,464.72392638036814,440.18404907975463,394.17177914110425,317.4846625766871,354.29447852760734,Galactose oxidase  central domain containing protein  putative,<2C (LG1),0
Tb927.10.8650,678.9215686274508,816.9934640522874,643.7908496732026,559.640522875817,336.6013071895425,ran binding protein  putative,G1,0
Tb927.10.8660,593.5541629364368,209.48970456580125,148.6123545210385,112.80214861235451,172.78424350940014,Fis1 C-terminal tetratricopeptide repeat  putative,<2C (LG1),0
Tb927.10.8670,1.053740779768177,486.8282402528978,284.5100105374078,263.4351949420443,355.1106427818757,hypothetical protein  conserved,G1,0
Tb927.10.8680,472.51217814892135,178.8448155880306,97.42519137091162,93.94572025052193,45.2331245650661,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.8690,28.59960552268245,186.8836291913215,161.24260355029585,127.7120315581854,184.4181459566075,TIGR00269 family protein  putative,G1,0
Tb927.10.8700,0.0,413.22314049586777,413.22314049586777,128.099173553719,92.97520661157026,selenoprotein  putative,G1,0
Tb927.10.8720,431.6309719934102,555.5189456342669,540.6919275123558,388.1383855024712,777.9242174629325,CCR4-NOT transcription complex subunit 10  putative,>4C (GG2M),0
Tb927.10.8630,819.2513368983957,422.45989304812827,214.97326203208561,207.48663101604282,423.5294117647058,Sucrase/ferredoxin-like  putative,<2C (LG1),0
Tb927.10.8740,0.0,327.93522267206475,213.56275303643727,242.91497975708504,257.085020242915,hypothetical protein,G1,0
Tb927.10.8760,0.0,197.85458879618596,165.07747318235997,134.08820023837902,146.0071513706794,hypothetical protein  conserved,G1,0
Tb927.10.8770,197.81931464174457,522.3260643821392,339.5638629283489,257.0093457943925,206.6458982346833,disgorgin  putative,G1,0
Tb927.10.8790,318.7066974595843,659.3533487297923,418.01385681293306,308.31408775981527,227.4826789838337,OTU-like cysteine protease  putative,G1,0
Tb927.10.8800,398.5507246376812,423.9130434782609,376.29399585921334,282.0910973084886,155.79710144927537,SUMO-interacting motif-containing protein,G1,0
Tb927.10.8810,903.3078880407126,837.8771355870593,686.6593965830608,649.5819701926572,636.4958197019266,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.8840,407.14908456843943,574.5422842197036,373.14734088927634,445.51002615518746,462.07497820401045,SUMO-interacting motif-containing protein,G1,0
Tb927.10.8850,565.9722222222222,680.1215277777778,653.6458333333334,654.9479166666667,384.5486111111112,A distinct subfamily of CDD/CDA-like deaminases  putative,G1,0
Tb927.10.8860,283.05288461538464,917.6682692307692,777.0432692307692,642.4278846153846,593.1490384615385,hypothetical protein  conserved,G1,0
Tb927.10.8750,0.0,221.8009478672986,155.45023696682466,102.3696682464455,192.4170616113744,GTPase activating protein  putative,G1,0
Tb927.10.8620,0.0,1813.464235624124,1957.9242636746146,1534.3618513323984,795.2314165497896,hypothetical protein  conserved,S,0
Tb927.10.8610,115.3986166727339,342.1914816163087,226.06479796141247,194.757917728431,155.07826720058247,hypothetical protein  conserved,G1,0
Tb927.10.8600,282.58754863813226,459.63035019455253,321.49805447470817,300.34046692607,219.1147859922179,Vps54-like protein  putative,G1,0
Tb927.10.8420,999.1133628879038,732.3622545915136,520.4559848005067,403.54654844838507,456.11146295123496,Phosphatidylinositol 3-kinase tor1,<2C (LG1),0
Tb927.10.8430,0.0,0.0,0.0,3.636363636363636,0.0,40S ribosomal protein S12  putative,G2M,0
Tb10.NT.95,55.160142348754434,395.01779359430606,265.1245551601424,291.8149466192171,355.8718861209964,Noncoding RNA  putative,G1,0
Tb927.10.8440,659.1048436541997,519.9264255058247,392.3973022685469,312.6916002452483,378.90864500306566,glucose transporter 1B,<2C (LG1),0
Tb927.10.8450,502.14592274678114,440.8338442673208,325.5671367259351,273.4518700183936,263.64193746168,glucose transporter 1E,<2C (LG1),0
Tb927.10.8460,575.2523036419483,400.1755155770075,276.8758227292672,234.75208424747697,291.7946467749013,glucose transporter  putative,<2C (LG1),0
Tb927.10.8470,445.5861746847268,406.35217188229797,259.69173283512384,239.140588510042,276.0392340028024,glucose transporter  putative,<2C (LG1),0
Tb927.10.8480,388.2544861337684,479.2006525285481,369.494290375204,315.6606851549755,202.28384991843396,glucose transporter  putative,G1,0
Tb927.10.8490,432.81758957654716,326.5472312703584,290.30944625407164,256.10749185667754,276.0586319218241,glucose transporter  putative,<2C (LG1),0
Tb927.10.8500,394.0134392180818,448.38118509468535,305.43677458766035,310.93463653023827,309.10201588271235,glucose transporter  putative,G1,0
Tb927.10.8510,488.9658156642146,429.2514063176114,323.66940718303766,281.6962353959325,389.0090869753354,glucose transporter  putative,<2C (LG1),0
Tb927.10.8520,631.7292006525286,362.96900489396415,287.1125611745514,224.30668841761826,336.05220228384985,glucose transporter  putative,<2C (LG1),0
Tb927.10.8530,479.65738758029977,432.9764453961456,280.51391862955035,311.3490364025696,323.76873661670237,glucose transporter 2A,<2C (LG1),0
Tb927.10.8540,16.206482593037215,325.93037214885953,292.9171668667467,239.49579831932775,73.8295318127251,chaperone protein DnaJ  putative,G1,0
Tb927.10.8560,0.0,296.46017699115043,75.22123893805309,134.2182890855457,50.88495575221239,small GTPase  putative,G1,0
Tb927.10.8570,1896.6419537723505,1334.9324029655472,929.7863061491496,835.5865678150892,744.0034888791977,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.8580,831.389183457052,274.65535524920466,119.83032873807,182.39660657476142,88.01696712619301,ADP-ribosylation factor-like protein 3b  putative,<2C (LG1),0
Tb927.10.8585,461.90476190476187,336.5079365079365,250.7936507936508,206.34920634920638,225.39682539682542,hypothetical protein,<2C (LG1),0
Tb927.10.8590,562.6129615285308,487.2192099147947,351.6653756777692,322.4890265943713,124.70952749806351,flagellum transition zone component,<2C (LG1),0
Tb927.10.8400,2.2396416573348263,613.6618141097424,452.4076147816349,534.1545352743561,362.8219484882419,legume-like lectin  putative,G1,0
Tb927.10.840,349.18998527245947,665.8321060382916,506.62739322533133,378.6450662739322,322.8276877761414,Flagellum attachment zone protein 6,G1,0
Tb927.10.9790,0.0,465.1567944250871,439.02439024390253,289.198606271777,224.73867595818817,hypothetical protein  conserved,G1,0
Tb927.10.9810,0.8613264427217915,230.83548664944013,159.34539190353144,203.2730404823428,198.96640826873383,hypothetical protein  conserved,G1,0
Tb927.10.10950,31.42857142857143,154.28571428571428,75.10204081632651,144.08163265306118,134.28571428571428,heat shock protein  putative,G1,0
Tb927.10.10960,68.16326530612244,153.87755102040816,76.3265306122449,128.57142857142856,157.55102040816325,heat shock protein  putative,>4C (GG2M),0
Tb927.10.10970,65.3061224489796,144.48979591836738,77.95918367346937,135.1020408163265,119.18367346938774,heat shock protein  putative,G1,0
Tb927.10.10980,53.061224489795904,142.44897959183672,77.95918367346937,132.6530612244898,116.32653061224491,heat shock protein 90  putative,G1,0
Tb927.10.10990,127.4968125796855,245.21886952826176,261.36846578835525,265.61835954101144,375.6906077348066,predicted WD40 repeat protein,>4C (GG2M),0
Tb927.10.11000,532.5484764542937,233.37950138504158,231.30193905817174,143.35180055401662,150.96952908587258,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.11010,2191.7808219178078,671.2328767123287,475.5381604696673,510.7632093933464,295.4990215264188,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.11020,244.8680351906158,370.38123167155436,270.6744868035191,172.43401759530792,197.3607038123167,DNA mismatch repair protein MSH2  putative,G1,0
Tb927.10.10940,56.734693877551024,158.3673469387755,73.06122448979592,154.28571428571428,138.77551020408166,heat shock protein  putative,G1,0
Tb927.10.11030,227.66122766122768,682.2066822066823,482.5174825174825,425.01942501942506,298.3682983682984,Archaic translocase of outer membrane 11 kDa subunit,G1,0
Tb927.10.11050,2298.507462686567,738.8059701492537,609.141791044776,407.6492537313432,293.84328358208955,LSU ribosomal protein  mitochondrial  putative,<2C (LG1),0
Tb927.10.11060,0.0,256.06796116504853,240.29126213592238,152.91262135922332,178.39805825242718,hypothetical protein  conserved,G1,0
Tb927.10.11070,463.0225080385852,743.4083601286172,565.9163987138264,540.8360128617363,160.12861736334406,hypothetical protein  conserved,G1,0
Tb927.10.11080,55.52202776101388,378.9981894990948,325.1659625829813,274.7133373566686,412.5528062764032,paraflagellar rod protein,>4C (GG2M),0
Tb927.10.11090,308.58869227449287,448.42468709538184,254.20802762192486,216.22788088044885,178.24773413897282,hypothetical protein  conserved,G1,0
Tb927.10.11100,866.2420382165607,223.3848953594177,131.93812556869878,60.05459508644222,275.25022747952687,deoxyribodipyrimidine photo-lyase  putative,<2C (LG1),0
Tb927.10.11110,1006.1683599419447,932.5108853410741,648.7663280116111,474.96371552975336,562.0464441219159,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.11120,814.5336225596528,978.3080260303688,830.8026030368762,614.9674620390455,420.824295010846,hypothetical protein  conserved,G1,0
Tb927.10.11040,411.8497109826589,1005.7803468208093,837.7890173410407,682.442196531792,581.6473988439308,hypothetical protein  conserved,G1,0
Tb927.10.11130,79.16102841677944,477.6725304465494,390.3924221921516,328.1461434370771,265.22327469553454,SET domain containing protein  putative,G1,0
Tb927.10.10930,30.612244897959183,131.8367346938775,73.06122448979592,108.9795918367347,99.18367346938774,heat shock protein  putative,G1,0
Tb927.10.10910,64.48979591836735,151.83673469387753,91.83673469387756,141.22448979591834,140.40816326530614,heat shock protein  putative,G1,0
Tb927.10.10750,225.4431008779195,551.7641212522776,394.4011926453537,341.5603776710287,271.82375351996023,metallo-peptidase  Clan MC  Family M14  putative,G1,0
Tb927.10.10780,0.0,78.63501483679525,35.60830860534124,40.059347181008896,45.9940652818991,hypothetical protein  conserved,G1,0
Tb927.10.10790,6.578947368421053,175.43859649122803,105.26315789473685,208.3333333333333,65.78947368421052,hypothetical protein,G2M,0
Tb927.10.10800,658.8156123822342,660.8344549125168,472.40915208613734,441.45356662180353,310.228802153432,palmitoyl acyltransferase 2  putative,G1,0
Tb927.10.10810,0.5232862375719518,538.4615384615385,483.51648351648356,401.8838304552591,428.0481423338567,adenosine deaminase-like protein,G1,0
Tb927.10.10820,0.0,366.412213740458,270.99236641221376,198.47328244274811,316.793893129771,hypothetical protein  conserved,G1,0
Tb927.10.10830,377.77777777777777,495.01915708812265,431.41762452107287,330.26819923371653,381.6091954022989,RGG-containing protein 2,G1,0
Tb927.10.10840,1.154068090017311,443.1621465666473,390.65204847085977,327.7553375649163,362.95441431044435,Enriched in surface-labeled proteome protein 15,G1,0
Tb927.10.10920,207.4316047366272,233.1563903634137,122.90730910575745,247.03960800326664,206.20661494487544,heat shock protein  putative,G2M,0
Tb927.10.10850,69.08768821966342,468.55624446412753,372.8963684676705,356.65780927074104,312.07558311189837,Protein argonaute-1,G1,0
Tb10_tRNA_Ala_1:tRNA,1055.5555555555557,1763.888888888889,1861.1111111111115,1361.1111111111113,1083.3333333333335,tRNA Alanine,S,0
Tb10_tRNA_Arg_1:tRNA,150.6849315068493,1767.123287671233,438.3561643835617,630.1369863013698,315.0684931506849,tRNA Arginine,G1,0
Tb10_tRNA_Lys_1:tRNA,0.0,1583.3333333333335,861.1111111111113,875.0000000000001,819.4444444444445,tRNA Lysine,G1,0
Tb10_tRNA_Arg_2:tRNA,0.0,2753.4246575342468,1671.2328767123288,1520.5479452054794,931.5068493150684,tRNA Arginine,G1,0
Tb927.10.10870,1082.5688073394492,274.6896923907177,204.533189422558,159.74096060442525,226.6594711279007,CMGC family protein kinase  putative,<2C (LG1),0
Tb927.10.10880,204.65116279069767,265.1162790697675,233.95348837209306,129.76744186046508,65.11627906976744,ATP-binding cassette sub-family F member 1  putative,G1,0
Tb927.10.10890,67.75510204081633,177.9591836734694,86.12244897959185,147.3469387755102,146.12244897959184,heat shock protein  putative,G1,0
Tb927.10.10900,124.48979591836735,169.3877551020408,79.18367346938777,148.16326530612244,158.3673469387755,heat shock protein  putative,G1,0
Tb10_tRNA_Asn_1:tRNA,6013.698630136987,3095.8904109589043,3465.7534246575347,2164.383561643836,767.1232876712329,tRNA Asparagine,<2C (LG1),0
Tb927.10.11140,251.6288078887128,467.15971121676347,387.3921465046663,304.10283500616305,235.4287726712449,hypothetical protein  conserved,G1,0
Tb927.10.11150,29.682702149437052,524.0532241555783,445.2405322415558,323.439099283521,324.4626407369499,hypothetical protein  conserved,G1,0
Tb927.10.11160,0.8305647840531561,109.6345514950166,279.90033222591364,161.96013289036546,121.2624584717608,NFU2 iron-sulfur cluster scaffold homolog  mitochondrial,S,0
Tb927_10_v4.snoRNA.0036:snoRNA,0.0,308.8235294117647,323.5294117647058,250.0,1044.1176470588234,term,>4C (GG2M),0
Tb927_10_v4.snoRNA.0025:snoRNA,0.0,114.58333333333331,72.91666666666667,72.91666666666667,72.91666666666667,term,G1,0
Tb927_10_v4.snoRNA.0049:snoRNA,0.0,60.6060606060606,15.15151515151515,60.6060606060606,30.3030303030303,term,G1,0
Tb927_10_v4.snoRNA.0022:snoRNA,14.285714285714285,85.71428571428571,114.28571428571428,57.14285714285714,42.857142857142854,term,S,0
Tb927_10_v4.snoRNA.0038:snoRNA,200.0,784.6153846153846,815.3846153846154,876.9230769230769,276.9230769230769,term,G2M,0
Tb927_10_v4.snoRNA.0027:snoRNA,0.0,468.75,281.25,468.75,72.91666666666667,term,G1,0
Tb927_10_v4.snoRNA.0050:snoRNA,0.0,90.9090909090909,0.0,45.45454545454545,45.45454545454545,term,G1,0
Tb927_10_v4.snoRNA.0023:snoRNA,0.0,28.57142857142857,57.14285714285714,28.57142857142857,57.14285714285714,term,S,0
Tb927.10.11420,192.4882629107981,635.2473817262551,412.42325749367996,318.1654026724449,548.9346334416757,hypothetical protein  conserved,G1,0
Tb927_10_v4.snoRNA.0039:snoRNA,169.23076923076925,538.4615384615385,292.3076923076923,507.6923076923077,184.61538461538458,term,G1,0
Tb927_10_v4.snoRNA.0051:snoRNA,0.0,60.6060606060606,0.0,30.3030303030303,0.0,term,G1,0
Tb927_10_v4.snoRNA.0024:snoRNA,0.0,200.0,157.14285714285714,85.71428571428571,128.57142857142856,term,G1,0
Tb927_10_v4.snoRNA.0037:snoRNA,0.0,215.38461538461542,92.30769230769229,153.84615384615384,107.69230769230771,term,G1,0
Tb927.10.11430,0.0,136.51050080775445,84.81421647819062,105.81583198707592,78.35218093699515,hypothetical protein  conserved,G1,0
Tb927.10.11440,27.1053176081109,234.63687150837987,173.8050900062073,132.21601489757913,125.5948686116284,G1 cyclin CycE4  putative,G1,0
Tb927.10.11450,233.61479694410937,593.0840369923602,407.3180538801769,397.6678729392843,277.04061117812626,TFIIF-stimulated CTD phosphatase  putative,G1,0
Tb927.10.11460,656.108597285068,674.2081447963801,660.6334841628959,537.8151260504202,282.4822236586943,hypothetical protein,G1,0
Tb927.10.11470,778.2651072124756,441.7641325536062,368.17738791422994,277.2904483430799,282.16374269005854,hypothetical protein  conserved,<2C (LG1),0
Tb927_10_v4.snoRNA.0026:snoRNA,0.0,177.08333333333337,93.75,114.58333333333331,10.416666666666666,term,G1,0
Tb927.10.11410,801.879971077368,1553.1453362255966,1075.9219088937093,1077.3680404916847,1125.8134490238613,hypothetical protein  conserved,G1,0
Tb927.10.11400,928.9584587597833,1104.7561709813363,788.6815171583384,552.6791089704997,321.4930764599638,WD domain  G-beta repeat  putative,G1,0
Tb927.10.11390,0.0,0.0,4.2735042735042725,2.8490028490028494,1.4245014245014247,60S ribosomal protein L6  putative,S,0
Tb927.10.11170,194.06631762652702,627.7486910994764,522.1640488656195,409.9476439790576,290.0523560209424,hypothetical protein  conserved,G1,0
Tb927.10.11180,665.3456627036549,762.2192866578599,596.2131219726992,462.7917217084985,350.94671950682516,Ubiquitin-like modifier-activating enzyme ATG7  putative,G1,0
Tb927.10.11190,393.2806324110672,259.5520421607378,113.96574440052702,108.0368906455863,45.45454545454545,tRNA-splicing ligase RtcB  putative,<2C (LG1),0
Tb927.10.11200,623.6842105263157,481.5789473684209,413.15789473684214,215.78947368421046,76.3157894736842,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.11210,559.329140461216,421.8029350104822,337.94549266247384,319.916142557652,225.15723270440253,hypothetical protein  conserved,<2C (LG1),0
